6401010010,BUSUI,64.01.01.2010,BUSUI,6401010
6401010011,BATU KAJANG,64.01.01.2011,BATU KAJANG,6401010
6401010012,LEGAI,64.01.01.2012,LEGAI,6401010
6401010013,SUNGAI TERIK,64.01.01.2013,SUNGAI TERIK,6401010
6401010014,KASUNGAI,64.01.01.2014,KASUNGAI,6401010
6401010015,RANTAU BUTA,64.01.01.2015,RANTAU BUTA,6401010
6401010016,RANTAU LAYUNG,64.01.01.2016,RANTAU LAYUNG,6401010
6401010017,SONGKA,64.01.01.2017,SONGKA,6401010
6401011007,BIU,64.01.10.2007,BIU,6401011
6401011001,TANJUNG PINANG,64.01.10.2001,TANJUNG PINANG,6401011
6401011002,RANTAU ATAS,64.01.10.2002,RANTAU ATAS,6401011
6401011003,LIBUR DINDING,64.01.10.2003,LIBUR DINDING,6401011
6401011004,LUAN/DILIBINTI,64.01.10.2004,LUAN,6401011
6401011005,SUWETO,64.01.10.2005,SUWETO,6401011
6401011006,MUSER,64.01.10.2006,MUSER,6401011
6401011008,RANTAU BINTUNGAN,64.01.10.2008,RANTAU BINTUNGAN,6401011
6401011009,MUARA ANDEH,64.01.10.2009,MUARA ANDEH,6401011
6401021001,KERANG,64.01.09.2001,KERANG,6401021
6401021002,TEMPAKAN,64.01.09.2008,TAMPAKAN,6401021
6401021003,MENGKUDU,64.01.09.2004,MENGKUDU,6401021
6401021004,LOMU,64.01.09.2002,LOMU,6401021
6401021005,SEGENDANG,64.01.09.2003,SEGENDANG,6401021
6401021006,RIWANG,64.01.09.2005,RIWANG,6401021
6401021007,LANGGAI,64.01.09.2006,LANGGAI,6401021
6401021008,PETANGIS,64.01.09.2007,PETANGIS,6401021
6401021009,KERANG DAYO,64.01.09.2009,KERANG DAYO,6401021
6401021010,SAING PRUPUK,64.01.09.2010,SAING PRUPUK,6401021
6401021011,BAI JAYA,64.01.09.2011,BAI JAYA,6401021
6401021012,PENGGUREN JAYA,64.01.09.2012,PENGGUREN JAYA,6401021
6401021013,TEBRU PASER DAMAI,64.01.09.2013,TEBRU PASER DAMAI,6401021
6401022001,TUNAS KELADEN,64.01.02.2004,KELADEN,6401022
6401022002,TANJUNG ARU,64.01.02.2006,TANJUNG ARU,6401022
6401022003,LABUANGKALO,64.01.02.2007,LABUANGKALLO,6401022
6401022004,SELENGOT,64.01.02.2013,SELENGOT,6401022
6401022005,LORI,64.01.02.2012,LORI,6401022
6401022006,RANDOM,64.01.02.2014,RANDOM,6401022
6401022007,SENIPAH,64.01.02.2015,SENIPAH,6401022
6401030001,LEMPESU,64.01.03.2001,LEMPESU,6401030
6401030002,BEKOSO,64.01.03.2002,BEKOSO,6401030
6401030003,DAMIT,64.01.03.2003,DAMIT,6401030
6401030004,SANGKURIMAN,64.01.03.2007,SANGKURIMAN,6401030
